-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,pf,hf,H/B,fc,Fyl,Fyv,ALr,AH,Av,S,Sc,DS
2.220048481,2.200593646,2.176824312,2.147148957,2.109111953,2.058760178,1.989468953,1.890139593,1.748229143,1.607663572,1.580262762,1.572770656,1.550424937,1.523638873,1.49660218,1.471277359,1.448734034,1.429288543,1.412766765,1.398785048,1.386923663,0.006341456,1.000769669,6,18.91,349.17,377.01,0.27,1.92,0.56,4.55,4.55,1
2.428269471,2.408082268,2.383464175,2.352799943,2.313608038,2.261904868,2.190967327,2.0889275,1.937442225,1.762113361,1.647980285,1.295857275,0.992688381,0.88929866,0.847843034,0.825774396,0.811966166,0.802466943,0.795516125,0.790204114,0.786010841,0.030512373,1.01080366,6,18.91,349.17,377.01,0.27,1.92,0.56,4.55,4.55,1
2.157033686,2.138929048,2.116836855,2.089295021,2.054051158,2.007486785,1.943569484,1.852413845,1.724449576,1.602484432,1.565058982,1.445472175,1.236114579,1.136734103,1.090069026,1.061203836,1.040851656,1.025557704,1.013596889,1.00396356,0.996023894,0.00855706,1.001899989,6,18.91,349.17,377.01,0.14,1.92,0.56,4.41,4.41,1
2.290876,2.270928114,2.246626491,2.216411131,2.17790943,2.12737128,2.058639668,1.96152912,1.82390259,1.68251013,1.629181049,1.375397107,1.028927708,0.880738983,0.818868964,0.786024488,0.765720101,0.751939678,0.741978677,0.734441552,0.728536732,0.020229366,1.005913804,6,18.91,349.17,377.01,0.14,1.92,0.56,4.41,4.41,1
2.401130708,2.380989129,2.356306684,2.325385741,2.28559666,2.23267374,2.159328441,2.052577738,1.891699631,1.690556071,1.59072636,1.56444534,1.543331091,1.519004436,1.494874699,1.473257185,1.454835694,1.439409424,1.426491898,1.415591125,1.406297906,0.006375926,1.000827972,6,18.91,349.17,380.93,0.14,1.92,0.25,3.95,3.95,1
2.398505931,2.377979005,2.352956878,2.321816979,2.282066949,2.229702738,2.157989015,2.055413516,1.906728906,1.738572354,1.659234658,1.614974784,1.544416543,1.46417208,1.404461459,1.364164577,1.335935938,1.315118983,1.299093844,1.286332159,1.275893247,0.011012179,1.001517361,6,18.91,349.17,380.93,0.14,1.92,0.25,3.95,3.95,1
1.991118766,1.972789875,1.950524377,1.922932522,1.887907474,1.842134315,1.780262312,1.694162712,1.579028579,1.487081525,1.500276549,1.486720621,1.460441502,1.431077269,1.401131425,1.373410072,1.349577948,1.329872892,1.313782338,1.300611391,1.289728887,0.004452624,1.000528107,6,18.91,356.23,377.01,0.27,1.22,0.56,4.29,4.29,1
2.204280286,2.183579114,2.158340878,2.126899226,2.086677101,2.033521288,1.960534893,1.856856435,1.715534653,1.590813762,1.546982442,1.421081289,1.211487511,1.118739496,1.074725393,1.046329143,1.025436882,1.00921919,0.996258019,0.985681016,0.976903551,0.008278693,1.001632859,6,18.91,356.23,377.01,0.27,1.22,0.56,4.29,4.29,1
2.335403686,2.314377817,2.28870625,2.256664788,2.215566977,2.161021479,2.085521996,1.976381755,1.821516758,1.675534912,1.600191854,1.334887178,1.007722782,0.869059665,0.812298164,0.782072713,0.762992879,0.749686143,0.739808886,0.732162673,0.726061604,0.019731188,1.006519236,6,18.91,356.23,377.01,0.27,1.22,0.56,4.29,4.29,1
2.076229172,2.056618815,2.03267377,2.002799755,1.964538558,1.91393481,1.844366433,1.744883767,1.605151766,1.477938037,1.46781581,1.469670741,1.4544902,1.43386676,1.41271239,1.393304078,1.376585056,1.36262728,1.351086603,1.341514453,1.33349989,0.004218723,1.000550661,6,18.91,356.23,380.93,0.27,1.22,0.25,3.85,3.85,1
2.140872663,2.121324775,2.097458713,2.067698805,2.029637339,1.979462949,1.911001627,1.814864544,1.685714318,1.573407539,1.524654635,1.322990842,1.152300839,1.092903151,1.064131854,1.045939454,1.033027563,1.023261418,1.015542826,1.009236637,1.003951373,0.011609992,1.003347497,6,18.91,356.23,380.93,0.27,1.22,0.25,3.85,3.85,1
1.921843946,1.904633987,1.883793741,1.858085742,1.825668863,1.783721054,1.727861778,1.652023683,1.557092138,1.5058652,1.570345214,1.398661185,1.226700481,1.161221127,1.127285846,1.104764262,1.088199841,1.075356884,1.065067062,1.056634658,1.049608122,0.014967615,1.004106075,6,18.91,356.23,380.93,0.27,1.22,0.25,3.85,3.85,1
1.916423046,1.898462998,1.876685268,1.84976944,1.815747343,1.771597847,1.712601037,1.632020592,1.528609234,1.451007412,1.456234608,1.461814517,1.451973643,1.435521499,1.415929161,1.395540915,1.376083193,1.358517708,1.343163973,1.329966058,1.318699083,0.003843097,1.000481657,6,18.91,356.23,380.93,0.14,1.22,0.25,5.1,5.1,1
2.133220061,2.112533005,2.087385627,2.056216978,2.016694325,1.965222288,1.896110712,1.800749983,1.674184098,1.559600612,1.526586761,1.513417104,1.487268433,1.455131434,1.423506093,1.395596314,1.372214264,1.352928483,1.336972595,1.323639185,1.312371282,0.005583385,1.000678152,6,18.91,356.23,380.93,0.14,1.22,0.25,5.1,5.1,1
2.211971899,2.193194297,2.170276944,2.141709699,2.105173127,2.056947787,1.990807617,1.896326403,1.762305252,1.629252825,1.586762408,1.501048093,1.3125165,1.193514154,1.13520473,1.100436423,1.076810018,1.059517465,1.046237497,1.035682609,1.027073493,0.009469067,1.001522618,6,18.91,356.23,380.93,0.14,1.22,0.25,5.1,5.1,1
1.909582822,1.890223104,1.866607301,1.837214789,1.799764309,1.750756241,1.684836926,1.594901342,1.480279907,1.383228571,1.355852755,1.351816971,1.348385045,1.344776484,1.341059577,1.337103942,1.332861332,1.328359317,1.323660449,1.318844412,1.314000461,0.002535159,1.000294223,6,18.91,374.07,380.93,0.27,0.68,0.25,3.57,3.57,1
2.116747321,2.09636949,2.071531835,2.040629881,2.001215022,1.949402813,1.878825942,1.7792471,1.641317181,1.505952437,1.451351106,1.432024302,1.414202471,1.394514096,1.374432051,1.355251896,1.337778123,1.322337783,1.308933177,1.297391972,1.287472933,0.00364226,1.000430205,6,18.91,374.07,380.93,0.27,0.68,0.25,3.57,3.57,1
2.228796841,2.207989494,2.182603254,2.150989139,2.110623266,2.057446427,1.984543811,1.879685634,1.726357504,1.5627758,1.502023565,1.478164656,1.452250196,1.42394607,1.396312923,1.371517402,1.350473073,1.333065256,1.318726483,1.306828573,1.296836797,0.004711327,1.000546337,6,18.91,374.07,380.93,0.27,0.68,0.25,3.57,3.57,1
2.076603901,2.058730901,2.03689619,2.009629791,1.97466074,1.928334337,1.864551863,1.773202978,1.641665753,1.489956856,1.40669273,1.372177885,1.345822061,1.319268438,1.293508887,1.270120784,1.24989885,1.232876414,1.218695249,1.206879739,1.196975492,0.004745842,1.000544112,4,20.58,404.84,445.51,0.25,0.68,0.53,6.25,6.25,1
1.971765752,1.955227879,1.935129531,1.910222562,1.87862248,1.837372623,1.781685324,1.70400607,1.596963135,1.492509249,1.460625326,1.228419466,0.898070967,0.751721077,0.693101114,0.663140363,0.644964538,0.632711373,0.6238667,0.617173567,0.611930496,0.013163331,1.003350119,4,20.58,404.84,445.51,0.25,0.68,0.53,6.25,6.25,1
2.039303974,2.021938328,2.000806236,1.974552022,1.941095043,1.897098815,1.836985136,1.751414511,1.629298465,1.498989288,1.4574037,1.454407302,1.440351529,1.421992528,1.404121245,1.387985364,1.373825428,1.361556546,1.350975227,1.341845305,1.333939198,0.006648587,1.000822925,4,20.58,418.07,445.51,0.13,1.22,0.53,4.35,4.35,1
2.199072991,2.180973855,2.158888196,2.131357749,2.096135947,2.049599674,1.985609474,1.893514253,1.758972663,1.607295969,1.558101533,1.551812491,1.528865715,1.502903973,1.479286436,1.4589874,1.44188707,1.427546527,1.415480958,1.405259733,1.396530361,0.010584564,1.001272757,4,20.58,418.07,445.51,0.13,1.22,0.53,4.35,4.35,1
2.020346219,2.001755203,1.979138497,1.951067474,1.915375488,1.868660468,1.805497883,1.71802237,1.60248803,1.496604526,1.463702385,1.438807269,1.410364602,1.383446236,1.358967127,1.337437018,1.319036507,1.303554677,1.290582386,1.279678844,1.270450834,0.005925878,1.000678328,4,20.58,418.07,371.32,0.13,1.22,0.25,3.7,3.7,1
2.288689632,2.267899862,2.242512136,2.21085482,2.170375536,2.117036598,2.044301253,1.942035489,1.799829007,1.639641584,1.535430024,1.295850822,1.033459141,0.90788908,0.851061681,0.82018113,0.800764035,0.787336637,0.777443436,0.769821476,0.763752385,0.019146472,1.005299192,4,20.58,418.07,371.32,0.13,1.22,0.25,3.7,3.7,1
2.432787349,2.41241269,2.38751808,2.35642518,2.316521084,2.263522524,2.189967139,2.082133175,1.918485532,1.726750452,1.610115614,1.333501645,1.019738925,0.899309303,0.850763128,0.825112386,0.809106885,0.798083181,0.789989444,0.783775866,0.778846177,0.025338192,1.007425017,4,20.58,387.1,336.24,0.25,1.9,1.21,4.17,4.17,1
2.198661756,2.180974225,2.159378582,2.132437713,2.097930549,2.052253376,1.989210548,1.897548537,1.758756966,1.592178371,1.548814031,1.545110261,1.53170519,1.515186842,1.498283702,1.48220724,1.467548331,1.45450496,1.443045111,1.433027192,1.424273457,0.009061881,1.001078495,4,20.58,387.1,336.24,0.13,1.9,1.21,4,4,1
2.524219124,2.504149562,2.479638761,2.449055899,2.40988332,2.358045321,2.286581481,2.18311094,2.028189874,1.831349659,1.699928976,1.596416737,1.454850123,1.342342128,1.281842879,1.245992307,1.221745304,1.203852342,1.189886513,1.178562844,1.169130632,0.013209405,1.003636722,4,20.58,387.1,445.51,0.13,1.9,0.53,3.7,3.7,1
2.261991488,2.242949057,2.219687177,2.190644454,2.153406187,2.104072804,2.036068606,1.938105709,1.793940916,1.613633589,1.494198124,1.443392191,1.415145984,1.393173763,1.373898829,1.356328104,1.340340012,1.326005481,1.313346461,1.302287942,1.292684486,0.006668728,1.000975163,3,20.58,349.17,355.05,0.13,1.27,1.48,7.5,7.5,1
2.561097356,2.53920177,2.512349501,2.478683244,2.435331848,2.377667543,2.29792022,2.182945031,2.01559083,1.815319108,1.671374758,1.538243724,1.381144558,1.293921129,1.251545176,1.225706636,1.207364818,1.193296647,1.182050996,1.172829899,1.165129933,0.019420177,1.00524261,3,20.58,349.17,355.05,0.13,1.27,1.48,7.5,7.5,1
2.394583135,2.37568937,2.352559084,2.32361476,2.286402798,2.236905673,2.168139286,2.067308614,1.912807445,1.704094858,1.555350735,1.494931874,1.463775771,1.44026272,1.419606606,1.400484307,1.382773249,1.366677854,1.352369001,1.339863747,1.329039978,0.008031759,1.001221189,3,20.58,375.73,342.31,0.13,1.37,1.22,6.25,6.25,1
2.790770664,2.767721153,2.73949248,2.704156887,2.658731104,2.598380026,2.514857006,2.39358998,2.211853849,1.97124648,1.744238538,1.467316868,1.236145354,1.137053242,1.093484525,1.069368078,1.053690335,1.042466796,1.0339411,1.027208569,1.021745988,0.031099252,1.020105285,3,20.58,375.73,342.31,0.13,1.37,1.22,6.25,6.25,1
2.23745267,2.22034543,2.199505414,2.173576882,2.140471521,2.096816245,2.036857528,1.950307154,1.820259458,1.647707646,1.525034642,1.476305953,1.45283562,1.435154174,1.419216888,1.404083937,1.389753855,1.376451828,1.364359627,1.353540058,1.343953569,0.007590079,1.001107303,3,20.58,375.73,355.05,0.13,1.37,1.48,7.5,7.5,1
2.556174566,2.536499212,2.512377587,2.482115387,2.443060545,2.39086783,2.318064043,2.211322173,2.049021377,1.833596807,1.682846915,1.618790823,1.584609186,1.558969318,1.537236548,1.517948231,1.500624167,1.485054561,1.471099161,1.458634243,1.447538025,0.011972923,1.001887943,3,20.58,375.73,355.05,0.13,1.37,1.48,7.5,7.5,1
2.635346669,2.613797761,2.587434323,2.554466993,2.512105951,2.455759402,2.377370239,2.262055131,2.085666125,1.861108122,1.723450092,1.661763093,1.622961798,1.59165792,1.564709692,1.541085688,1.520475553,1.502677814,1.48742849,1.474405059,1.463272431,0.012457495,1.002064863,3,20.58,357.21,355.05,0.13,1.84,1.48,3.41,3.41,1
2.801160194,2.77860212,2.750962126,2.716327477,2.671692741,2.612058574,2.528540967,2.404451859,2.2110557,1.954830606,1.781034724,1.61713949,1.402344578,1.239433265,1.143699004,1.089458038,1.056055513,1.033687758,1.017715045,1.005743056,0.996430406,0.029742438,1.007863808,3,20.58,357.21,355.05,0.13,1.84,1.48,3.41,3.41,1
2.468223702,2.448920709,2.425260952,2.395629897,2.357532786,2.306920996,2.236809178,2.13426549,1.975388944,1.7488831,1.582153166,1.518658573,1.485165647,1.458036618,1.433349047,1.410656894,1.390309222,1.372530249,1.357265442,1.344272937,1.333235271,0.007219903,1.001162854,3,20.58,382,342.31,0.13,2.44,1.22,2.89,2.89,1
2.794899369,2.772096562,2.744093823,2.708954196,2.663689481,2.603476107,2.520096607,2.398739685,2.213390929,1.957926915,1.783123834,1.711302494,1.670291375,1.638805166,1.612722899,1.59056065,1.571622468,1.555413043,1.541502214,1.529512301,1.519122692,0.015176654,1.002603338,3,20.58,382,342.31,0.13,2.44,1.22,2.89,2.89,1
2.646104978,2.623027016,2.594733283,2.559285305,2.513689816,2.45312532,2.369494347,2.24903199,2.073511476,1.866967255,1.738550797,1.676227897,1.636737011,1.604820159,1.576779231,1.551291816,1.528132101,1.50743973,1.48930064,1.473606877,1.460107034,0.013396669,1.002245637,3,20.58,382,355.05,0.13,2.44,1.48,3.41,3.41,1
2.465470492,2.444238956,2.418225105,2.38563177,2.343653254,2.287680953,2.209692048,2.095041779,1.920392985,1.705437444,1.575296285,1.429226452,1.151636034,0.952497872,0.860898544,0.813965015,0.786079116,0.767690017,0.754663215,0.744950602,0.737427882,0.012684247,1.002575633,4,20.58,349.17,360.44,0.13,1.27,0.56,5,5,1
1.98527452,1.968904795,1.94887407,1.923800991,1.891521484,1.848472379,1.78847345,1.700541828,1.568954212,1.414315841,1.381629924,1.385359345,1.366007105,1.345272427,1.325620802,1.307149954,1.290105534,1.274770167,1.261274327,1.249567813,1.239482659,0.004622873,1.000562348,4,20.58,349.17,364.12,0.13,1.27,0.82,7.15,7.15,1
2.138314512,2.12152758,2.101039134,2.075495463,2.042812811,1.999631213,1.940228455,1.854342162,1.725019419,1.563303762,1.509918838,1.496528915,1.475903759,1.454978624,1.435332255,1.417399789,1.4013879,1.387312165,1.375046332,1.364392341,1.355133929,0.007320508,1.000874125,4,20.58,349.17,364.12,0.13,1.27,0.82,7.15,7.15,1
2.299913257,2.277710816,2.25058833,2.21674398,2.173416249,2.116208111,2.037876017,1.926525423,1.767283413,1.580418476,1.466797244,1.418194839,1.390258927,1.368560844,1.349789505,1.33287658,1.317549433,1.303757147,1.291465308,1.280594421,1.271020778,0.004849856,1.000584235,4,20.58,375.73,360.44,0.13,1.37,0.56,5,5,1
2.108390601,2.090881113,2.069538669,2.042992152,2.009167813,1.964815552,1.904669717,1.820253506,1.702395704,1.586250888,1.557360558,1.342312566,1.039940012,0.893153775,0.831812769,0.799882106,0.780283094,0.766957674,0.757272285,0.749897454,0.744086726,0.019481373,1.00612528,4,20.58,375.73,360.44,0.13,1.37,0.56,5,5,1
2.376308808,2.357861511,2.335291711,2.307033679,2.270611405,2.221880117,2.15344487,2.051482149,1.893752391,1.694748267,1.57823527,1.53523126,1.509495523,1.486818913,1.465516467,1.445728567,1.427871312,1.412150337,1.39851685,1.386766879,1.376640917,0.007302251,1.001038601,4,20.58,357.21,342.31,0.13,1.84,1.22,4.76,4.76,1
2.650547621,2.631096246,2.607251825,2.577321581,2.538625199,2.486683496,2.413527041,2.30411268,2.131540304,1.89351014,1.736649613,1.673921065,1.636351322,1.605877868,1.579881336,1.557616429,1.538610956,1.522367413,1.508409933,1.496334637,1.485818302,0.012581372,1.001871242,4,20.58,357.21,342.31,0.13,1.84,1.22,4.76,4.76,1
2.468391335,2.448302976,2.423696551,2.392892461,2.353302224,2.300756499,2.228177472,2.122885218,1.963295628,1.750556618,1.613390552,1.561850023,1.535084594,1.515283915,1.498898205,1.484839963,1.47269688,1.462203179,1.453122174,1.445235395,1.438349833,0.007905529,1.001134353,4,20.58,357.21,355.05,0.13,1.84,1.48,5.55,5.55,1
2.581132187,2.559416864,2.532923109,2.499903337,2.457652959,2.401784384,2.32482528,2.213705912,2.049212621,1.848813715,1.724793683,1.666885302,1.630673395,1.60168292,1.577048161,1.555786745,1.537443177,1.5216456,1.508028329,1.496247251,1.486000572,0.012400513,1.001912189,4,20.58,357.21,355.05,0.13,1.84,1.48,5.55,5.55,1
2.737927508,2.714845347,2.686560534,2.651135188,2.605576657,2.545042518,2.461245476,2.339248176,2.154507359,1.913949434,1.762307391,1.698044015,1.659319536,1.629815905,1.606018338,1.586191171,1.569333089,1.554812944,1.542214909,1.531243365,1.521666613,0.012603118,1.002129807,4,20.58,382,355.05,0.13,2.44,1.48,4.76,4.76,1
2.518682296,2.498088839,2.472866299,2.44128111,2.400640845,2.346571729,2.271610204,2.162453617,1.996639361,1.769240805,1.61112291,1.549933448,1.517334322,1.492250796,1.47102678,1.452766742,1.437122196,1.42376676,1.412355389,1.402562529,1.394107026,0.007307318,1.001090288,4,20.58,382,355.05,0.13,2.44,1.48,5.55,5.55,1
2.673212265,2.652445532,2.626958622,2.594967322,2.553696098,2.498625458,2.422012011,2.309951048,2.138650317,1.905054961,1.747740128,1.680565329,1.640099258,1.608706009,1.582916637,1.561217654,1.54276455,1.526967175,1.513369028,1.501602903,1.491368704,0.0120458,1.001902296,4,20.58,382,355.05,0.13,2.44,1.48,5.55,5.55,1
2.159623671,2.141372047,2.119091435,2.091301184,2.05571766,2.008656968,1.943878413,1.850473702,1.712474944,1.547115437,1.462711582,1.433822017,1.41177395,1.389759272,1.368621233,1.349243895,1.332087565,1.317199606,1.304385413,1.293362183,1.283846403,0.006037134,1.000777264,4,25.58,368.38,307.72,0.1,1.84,1.29,5,5,1
2.295607688,2.277025266,2.254324491,2.225997952,2.189736385,2.141852543,2.076176999,1.98195818,1.842119452,1.660729134,1.551774392,1.519312171,1.496852741,1.474548655,1.453708915,1.435261819,1.419401665,1.405911881,1.394432076,1.3845988,1.376100017,0.008501145,1.001078339,4,25.58,368.38,307.72,0.1,1.84,1.29,5,5,1
2.461121325,2.441422734,2.417359012,2.387318954,2.348818709,2.297863348,2.22773724,2.12683524,1.977228509,1.781134137,1.625729723,1.388714817,1.135775086,1.005305044,0.945235107,0.912517985,0.892001545,0.877902465,0.867600761,0.859737241,0.85353425,0.030694364,1.009525949,4,25.58,368.38,307.72,0.1,1.84,1.29,5,5,1
2.192005383,2.173702465,2.151341543,2.123432547,2.087685428,2.040421558,1.975424428,1.881755868,1.742494715,1.568746273,1.475129431,1.344536343,1.186918089,1.118129102,1.084940018,1.064018997,1.04881719,1.036966366,1.027377406,1.019443007,1.012773574,0.012537274,1.003282512,4,25.58,368.38,307.72,0.2,1.84,1.29,5,5,1
2.402777825,2.383375475,2.359650776,2.330008041,2.291991339,2.241647141,2.172258009,2.071787126,1.920430737,1.72956416,1.618318146,1.417336542,1.16391857,1.033849507,0.97464376,0.942001399,0.921209031,0.906713194,0.895988438,0.887713563,0.881125281,0.033919584,1.010314446,4,25.58,368.38,307.72,0.2,1.84,1.29,5,5,1
2.113633915,2.095668475,2.073736,2.046371876,2.01130408,1.964827152,1.900524671,1.806616801,1.663476159,1.48910722,1.410608728,1.305945718,1.141826624,1.055513772,1.01296346,0.986700578,0.968250801,0.954356624,0.943427179,0.934557823,0.927186112,0.008588582,1.001876101,4,25.58,368.38,322.57,0.1,1.84,1.58,5.88,5.88,1
2.27299034,2.25472183,2.232364228,2.204389866,2.168423611,2.12058366,2.054135146,1.956667961,1.806560963,1.60800289,1.469592668,1.212405925,0.939058828,0.816359595,0.763011634,0.734157875,0.716078753,0.703693471,0.694689603,0.687855975,0.682495415,0.017804759,1.005327089,4,25.58,368.38,322.57,0.1,1.84,1.58,5.88,5.88,1
2.35029415,2.331377103,2.308268004,2.279435915,2.242537267,2.193824915,2.126982009,2.030735657,1.885709116,1.690800647,1.546266443,1.317060111,0.972929721,0.815955756,0.753585331,0.721762449,0.702435133,0.689381934,0.679938057,0.672771089,0.667137918,0.01504132,1.003882829,4,25.58,368.38,322.57,0.2,1.84,1.58,5.88,5.88,1
2.277091051,2.257479501,2.233538245,2.20368685,2.16550151,2.115109727,2.046061361,1.947450564,1.805139711,1.643373465,1.561257113,1.535646629,1.515396931,1.49345789,1.472046062,1.452776891,1.436236317,1.422318261,1.410641886,1.400791793,1.392406883,0.009042274,1.001093897,4,25.58,394.55,307.72,0.1,2.04,1.29,5,5,1
2.441544377,2.421967875,2.398023814,2.368087421,2.329632895,2.278525433,2.207555446,2.103283655,1.941083073,1.711562427,1.557901967,1.507270495,1.482312001,1.463253448,1.44678747,1.432043341,1.418716515,1.406675733,1.39586058,1.386217901,1.377669191,0.008755512,1.001207449,4,25.58,394.55,307.72,0.2,2.04,1.29,5,5,1
2.108801271,2.090924948,2.069130491,2.042021778,2.007486169,1.962197627,1.900706243,1.814066581,1.692219349,1.567643262,1.528247507,1.500916123,1.472371745,1.44482961,1.41919483,1.396300632,1.376501904,1.359683055,1.345489874,1.333505964,1.323340639,0.007549533,1.000995261,4,25.58,394.55,322.57,0.1,2.04,1.58,5.88,5.88,1
2.548195386,2.528348215,2.504053369,2.473652231,2.434567615,2.382588834,2.310415713,2.204645658,2.041821438,1.81682258,1.667041741,1.611645193,1.578080291,1.549685839,1.524135195,1.501025645,1.480354362,1.462105499,1.446160375,1.432315362,1.420326785,0.011639743,1.001651735,4,25.58,394.55,322.57,0.1,2.04,1.58,5.88,5.88,1
1.981579571,1.964496184,1.94377316,1.918125821,1.885595793,1.843075901,1.785469123,1.704599358,1.592384713,1.48170071,1.453076415,1.175597227,0.944154685,0.857469631,0.820552809,0.800012956,0.786734334,0.777394192,0.770459799,0.765109456,0.760858061,0.028018145,1.01100175,4,25.58,394.55,322.57,0.2,2.04,1.58,5.88,5.88,1
2.078625224,2.061773099,2.041194591,2.015515248,1.982609857,1.939037029,1.878936525,1.792003872,1.663153617,1.513807937,1.471842086,1.46835649,1.455264526,1.438517358,1.420833749,1.403490762,1.387352254,1.372903826,1.360279569,1.34938038,1.33999995,0.00539129,1.000679598,4,25.58,380.63,364.17,0.1,1.27,0.6,3.23,3.23,1
2.316625848,2.298649395,2.276665992,2.249165443,2.213776096,2.166566368,2.1005845,2.002726078,1.849794605,1.64942464,1.545926086,1.492528718,1.401960336,1.313818264,1.257074809,1.219658808,1.192700294,1.172229814,1.156206421,1.143382136,1.132924493,0.008327062,1.001433068,4,25.58,380.63,364.17,0.1,1.27,0.6,3.23,3.23,1
2.372485042,2.35377707,2.330998628,2.302684842,2.266602542,2.219201278,2.154558371,2.062410819,1.927023046,1.758390631,1.64592478,1.449209642,1.261803356,1.15681108,1.099945749,1.066725718,1.04528506,1.030295301,1.019185688,1.010591852,1.003726127,0.03102963,1.010200093,4,25.58,380.63,364.17,0.1,1.27,0.6,3.23,3.23,1
2.580028565,2.556441988,2.527646308,2.491720683,2.445699613,2.384801906,2.300975116,2.180431489,2.003549918,1.775271744,1.51775474,1.129007627,0.91536026,0.84730886,0.818297897,0.802332394,0.792221919,0.78524679,0.780145202,0.77625035,0.773176946,0.030122713,1.01106981,4,25.58,380.63,364.17,0.2,1.27,0.6,3.23,3.23,1
2.207895266,2.188809669,2.165491844,2.136375303,2.099035511,2.049547916,1.981261602,1.882702638,1.738299302,1.573116017,1.510203512,1.493783756,1.472454139,1.449071617,1.426647574,1.406435462,1.388879159,1.373908085,1.361201758,1.350379426,1.341093584,0.006659523,1.000763233,4,25.58,380.63,350.79,0.1,1.27,0.89,4.55,4.55,1
2.399278996,2.378052402,2.352088829,2.319624181,2.277926324,2.22257399,2.146082394,2.035527311,1.87308706,1.685882255,1.602425176,1.462516557,1.31463769,1.241518274,1.196500466,1.162599803,1.136458667,1.116462177,1.101056512,1.088979103,1.079320797,0.02160505,1.00573233,4,25.58,380.63,350.79,0.1,1.27,0.89,4.55,4.55,1
2.395600268,2.375929688,2.351860332,2.321749671,2.283050787,2.23162592,2.160382699,2.056567205,1.898591554,1.682379176,1.50390511,1.243728347,1.000953002,0.893105333,0.844793685,0.818270514,0.80141476,0.789675089,0.780993698,0.774299248,0.768974177,0.020830762,1.006731178,4,25.58,380.63,350.79,0.2,1.27,0.89,4.55,4.55,1
1.812606337,1.795466872,1.774654039,1.748886991,1.716243606,1.673746636,1.61668875,1.538034733,1.434101267,1.358833288,1.431196163,1.28171793,0.98794077,0.805989594,0.725382887,0.683807721,0.658817394,0.642150533,0.63022105,0.621242563,0.614228268,0.008682016,1.001805642,4,25.58,375.73,364.17,0.1,1.14,0.6,3.23,3.23,1
2.100908397,2.081995415,2.05899235,2.030435623,1.994083027,1.946342825,1.881202801,1.78856852,1.6573526,1.530492941,1.51129404,1.179972211,0.980332471,0.91867728,0.893653435,0.880546742,0.872593501,0.867296367,0.863528197,0.860710389,0.858518541,0.041665601,1.016436614,4,25.58,375.73,364.17,0.1,1.14,0.6,3.23,3.23,1
2.721643876,2.696315886,2.665435096,2.626972857,2.577802413,2.512879267,2.423658373,2.295247812,2.105197331,1.851410513,1.536456924,1.125314483,0.970454449,0.928191278,0.910686889,0.901037257,0.894867833,0.890568909,0.887398217,0.884961376,0.88302825,0.04476176,1.019013848,4,25.58,375.73,364.17,0.2,1.14,0.6,3.23,3.23,1
1.999144646,1.982786225,1.962920393,1.93831726,1.907111938,1.866353639,1.811174034,1.733498399,1.622997193,1.495799629,1.460630658,1.455128195,1.431028234,1.405860748,1.382335572,1.361062181,1.342353441,1.326206191,1.31238502,1.30055962,1.290398523,0.005761861,1.000680242,4,25.58,375.73,350.79,0.1,1.14,0.89,4.55,4.55,1
2.269389284,2.249316432,2.224826728,2.194312192,2.155310211,2.103906823,2.033726794,1.934850063,1.797074276,1.638775081,1.537441068,1.215213146,0.974628898,0.90077493,0.871076134,0.854917221,0.844558362,0.837273417,0.831840575,0.827619909,0.824239732,0.031236953,1.011405607,4,25.58,375.73,350.79,0.1,1.14,0.89,4.55,4.55,1
2.370697444,2.348837004,2.322216495,2.289132554,2.246987098,2.191642001,2.116191866,2.008746086,1.851036784,1.64519179,1.470704149,1.310945767,1.174260355,1.087944531,1.032196573,0.993714121,0.966296636,0.946186616,0.930982465,0.919155446,0.909722362,0.010659612,1.001967358,4,25.58,375.73,350.79,0.2,1.14,0.89,4.55,4.55,1
2.436343509,2.416779521,2.392860758,2.362978307,2.324649503,2.273878053,2.203955446,2.103393295,1.955426278,1.77110359,1.649141962,1.594820301,1.56634004,1.545487976,1.52780409,1.511792793,1.497088437,1.483730304,1.471816056,1.461355669,1.452257982,0.012881687,1.002046516,2,14.31,379.55,334.87,0.18,0.68,1.27,5.55,5.55,1
1.640392824,1.62442518,1.604994853,1.580872808,1.550190168,1.509993593,1.455464389,1.378791513,1.269497478,1.130538312,1.032213087,0.991979484,0.969784405,0.954309886,0.94180968,0.930974972,0.921352541,0.912752778,0.905062705,0.898189505,0.892047464,0.002883676,1.000258301,2,14.31,379.55,334.87,0.18,0.68,1.27,5.55,5.55,1
1.941738496,1.925813417,1.906368018,1.882105405,1.851016618,1.809838155,1.752995777,1.670668062,1.547478984,1.385315969,1.272885291,1.224018289,1.191780376,1.165157735,1.142697069,1.123605777,1.107368828,1.093576892,1.081860364,1.071880289,1.063337198,0.005074341,1.000673978,2,14.31,379.55,390.82,0.18,0.68,0.56,5,5,1
1.797252835,1.781554852,1.76238081,1.738444791,1.707754368,1.667077367,1.610923346,1.529927039,1.413797578,1.307735758,1.331342186,1.328277242,1.315502834,1.303738464,1.291561134,1.278748126,1.265745596,1.253182611,1.241565533,1.2311595,1.222016678,0.003623764,1.00041854,4,23.62,436.88,372.79,0.29,0.68,0.59,3,3,1
